"fuente","divipola","Municipio","Departamento","valor","nombre_del_proyecto","categoria","subcategoria","fecha_corte"
"Ley de Espectáculos Públicos","11,001","Bogotá, D.C.","Bogotá, D. C.","25,000,000","ESCUELA DE FORMACIÓN ARTÍSTICA VIRTUAL - EFAV, ABRE TU VENTANA VIRTUAL A LA FIESTA DE LA LOCALIDAD XV ANTONIO NARIÑO","Decreto 475","Decreto 475","2025 Aug 28 12:00:00 AM"
"Ley de Espectáculos Públicos","11,001","Bogotá, D.C.","Bogotá, D. C.","25,000,000","diver'gentes","Decreto 475","Decreto 475","2025 Aug 28 12:00:00 AM"
"Ley de Espectáculos Públicos","11,001","Bogotá, D.C.","Bogotá, D. C.","25,000,000","""Sembrando y cosechando la fiesta""","Decreto 475","Decreto 475","2025 Aug 28 12:00:00 AM"
"Ley de Espectáculos Públicos","11,001","Bogotá, D.C.","Bogotá, D. C.","25,000,000","LA FIESTA, ESA COSA QUE DA COLOR A LA VIDA","Decreto 475","Decreto 475","2025 Aug 28 12:00:00 AM"
"Ley de Espectáculos Públicos","11,001","Bogotá, D.C.","Bogotá, D. C.","25,000,000","El Sendero del Camaleón","Decreto 475","Decreto 475","2025 Aug 28 12:00:00 AM"
"Ley de Espectáculos Públicos","11,001","Bogotá, D.C.","Bogotá, D. C.","25,000,000","El Festival Hyntiba","Decreto 475","Decreto 475","2025 Aug 28 12:00:00 AM"
"Ley de Espectáculos Públicos","11,001","Bogotá, D.C.","Bogotá, D. C.","25,000,000","LA FIESTA DEL DÍA A DÍA SE VIVE CON ALEGRÍA","Decreto 475","Decreto 475","2025 Aug 28 12:00:00 AM"
"Ley de Espectáculos Públicos","11,001","Bogotá, D.C.","Bogotá, D. C.","25,000,000","ESCUELA DE CULTURA FESTIVA PUENTE ARANDINA","Decreto 475","Decreto 475","2025 Aug 28 12:00:00 AM"
"Ley de Espectáculos Públicos","11,001","Bogotá, D.C.","Bogotá, D. C.","25,000,000","Laboratorio Engativeño: Los Quehaceres De La Fiesta","Decreto 475","Decreto 475","2025 Aug 28 12:00:00 AM"
"Ley de Espectáculos Públicos","11,001","Bogotá, D.C.","Bogotá, D. C.","25,000,000","DE LA IDEA A LA CALLE ¡ FORMARME ES UNA FIESTA!","Decreto 475","Decreto 475","2025 Aug 28 12:00:00 AM"
"Ley de Espectáculos Públicos","11,001","Bogotá, D.C.","Bogotá, D. C.","25,000,000","ESCUELA CARNAVAL: Compañía Faro del Sur","Decreto 475","Decreto 475","2025 Aug 28 12:00:00 AM"
"Ley de Espectáculos Públicos","11,001","Bogotá, D.C.","Bogotá, D. C.","25,000,000","Escuela de comparsa:Creando Unidos.","Decreto 475","Decreto 475","2025 Aug 28 12:00:00 AM"
"Ley de Espectáculos Públicos","11,001","Bogotá, D.C.","Bogotá, D. C.","25,000,000","Viaje en el tiempo de la Cultura Festiva en Suba","Decreto 475","Decreto 475","2025 Aug 28 12:00:00 AM"
"Ley de Espectáculos Públicos","11,001","Bogotá, D.C.","Bogotá, D. C.","25,000,000","LOS MATACHINES  “Formación virtual en comparsa y cultura festiva”","Decreto 475","Decreto 475","2025 Aug 28 12:00:00 AM"
"Ley de Espectáculos Públicos","11,001","Bogotá, D.C.","Bogotá, D. C.","25,000,000","REVIVE LA  FIESTA CANDELARIA “Espacio de formación en cultura festiva”","Decreto 475","Decreto 475","2025 Aug 28 12:00:00 AM"
"Ley de Espectáculos Públicos","11,001","Bogotá, D.C.","Bogotá, D. C.","25,000,000","LABORATORIO DIGITAL PARA EL DISEÑO DE UN MODELO NEGOCIO DE TEATRO VIRTUAL.","Decreto 475","Decreto 475","2025 Aug 28 12:00:00 AM"
"Ley de Espectáculos Públicos","11,001","Bogotá, D.C.","Bogotá, D. C.","25,000,000","PALABRA-OBRA","Decreto 475","Decreto 475","2025 Aug 28 12:00:00 AM"
"Ley de Espectáculos Públicos","11,001","Bogotá, D.C.","Bogotá, D. C.","25,000,000","Curso-taller Artes escénicas para la pantalla","Decreto 475","Decreto 475","2025 Aug 28 12:00:00 AM"
"Ley de Espectáculos Públicos","11,001","Bogotá, D.C.","Bogotá, D. C.","25,000,000","Música con arcos","Decreto 475","Decreto 475","2025 Aug 28 12:00:00 AM"
"Ley de Espectáculos Públicos","11,001","Bogotá, D.C.","Bogotá, D. C.","25,000,000","II volumen: TransFormando a TransFormadores","Decreto 475","Decreto 475","2025 Aug 28 12:00:00 AM"
"Ley de Espectáculos Públicos","11,001","Bogotá, D.C.","Bogotá, D. C.","25,000,000","De la lúdica virtual al juego presencial. Historias fantásticas para la primera infancia a partir de los lenguajes creativos","Decreto 475","Decreto 475","2025 Aug 28 12:00:00 AM"
"Ley de Espectáculos Públicos","11,001","Bogotá, D.C.","Bogotá, D. C.","25,000,000","SER PAYASO/A UN ARTE MUY SERIO EN COLOMBIA","Decreto 475","Decreto 475","2025 Aug 28 12:00:00 AM"
"Ley de Espectáculos Públicos","11,001","Bogotá, D.C.","Bogotá, D. C.","25,000,000","+ARTE LOCAL - Módulos de formación en producción ejecutiva, comunicaciones y administración de las artes escénicas - ETAPA II","Decreto 475","Decreto 475","2025 Aug 28 12:00:00 AM"
"Ley de Espectáculos Públicos","11,001","Bogotá, D.C.","Bogotá, D. C.","25,000,000","MATERIA VIVA - DIRECCIÓN DE ARTE PARA TEATRO DE TÍTERES","Decreto 475","Decreto 475","2025 Aug 28 12:00:00 AM"
"Ley de Espectáculos Públicos","11,001","Bogotá, D.C.","Bogotá, D. C.","25,000,000","Sesiones Maestras para la dramaturgia","Decreto 475","Decreto 475","2025 Aug 28 12:00:00 AM"
"Ley de Espectáculos Públicos","11,001","Bogotá, D.C.","Bogotá, D. C.","25,000,000","Sistematización: Andar en zancos, para la transformación personal y social","Decreto 475","Decreto 475","2025 Aug 28 12:00:00 AM"
"Ley de Espectáculos Públicos","11,001","Bogotá, D.C.","Bogotá, D. C.","25,000,000","ScapArte, la plataforma de formación para artistas.","Decreto 475","Decreto 475","2025 Aug 28 12:00:00 AM"
"Ley de Espectáculos Públicos","11,001","Bogotá, D.C.","Bogotá, D. C.","25,000,000","ENTONHUS, Sistema de Entrenamiento en Control y Manejo del Tono muscular ciclo 2","Decreto 475","Decreto 475","2025 Aug 28 12:00:00 AM"
"Ley de Espectáculos Públicos","11,001","Bogotá, D.C.","Bogotá, D. C.","25,000,000","CREA-LAB: LABORATORIO DE CREACIÓN EN ARTES ESCÉNICAS","Decreto 475","Decreto 475","2025 Aug 28 12:00:00 AM"
"Ley de Espectáculos Públicos","11,001","Bogotá, D.C.","Bogotá, D. C.","25,000,000","“Aprovecha tu tiempo, Cirkodeliando”: Curso Intensivo de Formación en Circo","Decreto 475","Decreto 475","2025 Aug 28 12:00:00 AM"
"Ley de Espectáculos Públicos","11,001","Bogotá, D.C.","Bogotá, D. C.","25,000,000","EGS-zs8 3Lab","Decreto 475","Decreto 475","2025 Aug 28 12:00:00 AM"
"Ley de Espectáculos Públicos","11,001","Bogotá, D.C.","Bogotá, D. C.","25,000,000","Tutoriales de Breakin’ para fortalecer al gremio Bogotano","Decreto 475","Decreto 475","2025 Aug 28 12:00:00 AM"
"Ley de Espectáculos Públicos","11,001","Bogotá, D.C.","Bogotá, D. C.","25,000,000","1er Anti Congreso Pensamiento Títere","Decreto 475","Decreto 475","2025 Aug 28 12:00:00 AM"
"Ley de Espectáculos Públicos","11,001","Bogotá, D.C.","Bogotá, D. C.","25,000,000","Guardianes de la escena.","Decreto 475","Decreto 475","2025 Aug 28 12:00:00 AM"
"Ley de Espectáculos Públicos","11,001","Bogotá, D.C.","Bogotá, D. C.","25,000,000","Los Colores del Sonido II - ¡la Función Continúa!","Decreto 475","Decreto 475","2025 Aug 28 12:00:00 AM"
"Ley de Espectáculos Públicos","11,001","Bogotá, D.C.","Bogotá, D. C.","80,000,000","Las Aventuras de la granja Plin","Decreto 475","Decreto 475","2025 Aug 28 12:00:00 AM"
"Ley de Espectáculos Públicos","11,001","Bogotá, D.C.","Bogotá, D. C.","80,000,000","ARTE EN-CAUCE 2020: RECONECTÁNDONOS CON LO ESENCIAL","Decreto 475","Decreto 475","2025 Aug 28 12:00:00 AM"
"Ley de Espectáculos Públicos","11,001","Bogotá, D.C.","Bogotá, D. C.","80,000,000","UHURO-UHURO VIAJE HACIA EL ORIGEN","Decreto 475","Decreto 475","2025 Aug 28 12:00:00 AM"
"Ley de Espectáculos Públicos","11,001","Bogotá, D.C.","Bogotá, D. C.","80,000,000","#CantoParaQueCambie","Decreto 475","Decreto 475","2025 Aug 28 12:00:00 AM"
"Ley de Espectáculos Públicos","11,001","Bogotá, D.C.","Bogotá, D. C.","80,000,000","MACHINNA ARMONICA AUTOMATICA (MaA)® “Estudio del sonido del viento en Bogotá, Pieza para arpa, viento y seis artistas”.","Decreto 475","Decreto 475","2025 Aug 28 12:00:00 AM"
"Ley de Espectáculos Públicos","11,001","Bogotá, D.C.","Bogotá, D. C.","80,000,000","Los Fantasmas del Teatro o la obra que nadie nunca vió.","Decreto 475","Decreto 475","2025 Aug 28 12:00:00 AM"
"Ley de Espectáculos Públicos","11,001","Bogotá, D.C.","Bogotá, D. C.","80,000,000","Cuéntame tu historia y te la actúo","Decreto 475","Decreto 475","2025 Aug 28 12:00:00 AM"
"Ley de Espectáculos Públicos","11,001","Bogotá, D.C.","Bogotá, D. C.","80,000,000","Museo Virtual Cuerpos para la Empatía","Decreto 475","Decreto 475","2025 Aug 28 12:00:00 AM"
"Ley de Espectáculos Públicos","11,001","Bogotá, D.C.","Bogotá, D. C.","80,000,000","HEBRAS VIRTUALES Y REALES TEJEN LA CASA DE BERNARDA ALBA","Decreto 475","Decreto 475","2025 Aug 28 12:00:00 AM"
"Ley de Espectáculos Públicos","11,001","Bogotá, D.C.","Bogotá, D. C.","80,000,000","EN VÍA – DIÁLOGOS MUSICALES LATINOAMERICANOS DE CREACIÓN COLECTIVA .","Decreto 475","Decreto 475","2025 Aug 28 12:00:00 AM"
"Ley de Espectáculos Públicos","11,001","Bogotá, D.C.","Bogotá, D. C.","80,000,000","Apocalypsis del Yo - Libro interior (del azar y otros misterios)","Decreto 475","Decreto 475","2025 Aug 28 12:00:00 AM"
"Ley de Espectáculos Públicos","11,001","Bogotá, D.C.","Bogotá, D. C.","80,000,000","Don Eloy el Abuelo titiritero cuenta sus cuentos.","Decreto 475","Decreto 475","2025 Aug 28 12:00:00 AM"
"Ley de Espectáculos Públicos","11,001","Bogotá, D.C.","Bogotá, D. C.","80,000,000","TEJIENDO ENTRE SI...","Decreto 475","Decreto 475","2025 Aug 28 12:00:00 AM"
"Ley de Espectáculos Públicos","11,001","Bogotá, D.C.","Bogotá, D. C.","80,000,000","SANA QUE SANA TIERRITA DEL ALMA (#guorkinprogres","Decreto 475","Decreto 475","2025 Aug 28 12:00:00 AM"
"Ley de Espectáculos Públicos","11,001","Bogotá, D.C.","Bogotá, D. C.","80,000,000","FESTIVAL URBANO DE ARTES VIVAS - F.U. 2020","Decreto 475","Decreto 475","2025 Aug 28 12:00:00 AM"
"Ley de Espectáculos Públicos","11,001","Bogotá, D.C.","Bogotá, D. C.","80,000,000","ARTES DEL CONTACTO","Decreto 475","Decreto 475","2025 Aug 28 12:00:00 AM"
"Ley de Espectáculos Públicos","11,001","Bogotá, D.C.","Bogotá, D. C.","80,000,000","Aquí durmió Bolívar","Decreto 475","Decreto 475","2025 Aug 28 12:00:00 AM"
"Ley de Espectáculos Públicos","11,001","Bogotá, D.C.","Bogotá, D. C.","80,000,000","TEMPORADA ANFIBIA Y TEATRO DE OIDO","Decreto 475","Decreto 475","2025 Aug 28 12:00:00 AM"
"Ley de Espectáculos Públicos","11,001","Bogotá, D.C.","Bogotá, D. C.","80,000,000","“ROMEO Y JULIETA –EL AMOR EN LOS TIEMPOS DEL COVID” (Teatro, Música y Video Mapping)","Decreto 475","Decreto 475","2025 Aug 28 12:00:00 AM"
"Ley de Espectáculos Públicos","11,001","Bogotá, D.C.","Bogotá, D. C.","80,000,000","TEATRO MUNDI - Historia Representada Del Teatro Con Las Comunidades y Encuentro De Los Artistas Del Teatro Con Las Comunidades","Decreto 475","Decreto 475","2025 Aug 28 12:00:00 AM"
"Ley de Espectáculos Públicos","11,001","Bogotá, D.C.","Bogotá, D. C.","80,000,000","LO INCONFSABLE","Decreto 475","Decreto 475","2025 Aug 28 12:00:00 AM"
"Ley de Espectáculos Públicos","11,001","Bogotá, D.C.","Bogotá, D. C.","80,000,000","Seis Propuestas Para Este Milenio. ""Junto a Calvino, educando en lo fundamental""","Decreto 475","Decreto 475","2025 Aug 28 12:00:00 AM"
"Ley de Espectáculos Públicos","11,001","Bogotá, D.C.","Bogotá, D. C.","80,000,000","Changua Media: Teatro de virtual realidad no disminuida.","Decreto 475","Decreto 475","2025 Aug 28 12:00:00 AM"
"Ley de Espectáculos Públicos","11,001","Bogotá, D.C.","Bogotá, D. C.","80,000,000","CAMPUS STELLAE. LA FARSA TRAGICÓMICA DE AQUILEO Y EUSTORGIO","Decreto 475","Decreto 475","2025 Aug 28 12:00:00 AM"
"Ley de Espectáculos Públicos","11,001","Bogotá, D.C.","Bogotá, D. C.","80,000,000","REPRESENTACIÓN ESCÉNICA, EN VIVO, EN LÍNEA, EN ÉPOCA DE CORONAVIRUS (R E V I L I E P O C O)","Decreto 475","Decreto 475","2025 Aug 28 12:00:00 AM"
"Ley de Espectáculos Públicos","11,001","Bogotá, D.C.","Bogotá, D. C.","80,000,000","Músicas del Mundo en vivo online-Musicoterapia desde casa para todo.","Decreto 475","Decreto 475","2025 Aug 28 12:00:00 AM"
"Ley de Espectáculos Públicos","11,001","Bogotá, D.C.","Bogotá, D. C.","80,000,000","ConTacto - Circo Audiovisual","Decreto 475","Decreto 475","2025 Aug 28 12:00:00 AM"
"Ley de Espectáculos Públicos","11,001","Bogotá, D.C.","Bogotá, D. C.","80,000,000","La camisa del hombre feliz","Decreto 475","Decreto 475","2025 Aug 28 12:00:00 AM"
"Ley de Espectáculos Públicos","11,001","Bogotá, D.C.","Bogotá, D. C.","80,000,000","OLIVER","Decreto 475","Decreto 475","2025 Aug 28 12:00:00 AM"
"Ley de Espectáculos Públicos","11,001","Bogotá, D.C.","Bogotá, D. C.","80,000,000","EL ARTE DE LAS MARIONETAS COMO APOYO A LOS PROCESOS PEDAGÓGICOS EN LOS NUEVOS ESCENARIOS VIRTUALES.","Decreto 475","Decreto 475","2025 Aug 28 12:00:00 AM"
"Ley de Espectáculos Públicos","11,001","Bogotá, D.C.","Bogotá, D. C.","80,000,000","DIA DE ROCK COLOMBIA 3.0. (DRC 3.0) Un festival y plataforma de transformación para el consumo de las artes en Vivo y empoderamiento para el rock nacional y su cadena de valor.","Decreto 475","Decreto 475","2025 Aug 28 12:00:00 AM"
"Ley de Espectáculos Públicos","11,001","Bogotá, D.C.","Bogotá, D. C.","80,000,000","EL CIRCO DESDE LA VENTANA","Decreto 475","Decreto 475","2025 Aug 28 12:00:00 AM"
"Ley de Espectáculos Públicos","11,001","Bogotá, D.C.","Bogotá, D. C.","80,000,000","SI LOS HUMANOS DEJÁRAMOS DE EXISTIR","Decreto 475","Decreto 475","2025 Aug 28 12:00:00 AM"
"Ley de Espectáculos Públicos","11,001","Bogotá, D.C.","Bogotá, D. C.","80,000,000","ECLÉCTICA SONIDOS BOGOTANOS FESTIVAL DE MÚSICA ONLINE AGRICULTURA DIGITAL","Decreto 475","Decreto 475","2025 Aug 28 12:00:00 AM"
"Ley de Espectáculos Públicos","11,001","Bogotá, D.C.","Bogotá, D. C.","80,000,000","MONÓLOGOS EN CUARENTENA","Decreto 475","Decreto 475","2025 Aug 28 12:00:00 AM"
"Ley de Espectáculos Públicos","11,001","Bogotá, D.C.","Bogotá, D. C.","80,000,000","""NADA""","Decreto 475","Decreto 475","2025 Aug 28 12:00:00 AM"
"Ley de Espectáculos Públicos","11,001","Bogotá, D.C.","Bogotá, D. C.","80,000,000","CONFINARTE","Decreto 475","Decreto 475","2025 Aug 28 12:00:00 AM"
"Ley de Espectáculos Públicos","11,001","Bogotá, D.C.","Bogotá, D. C.","80,000,000","ENCIERROS Y PUERTAS","Decreto 475","Decreto 475","2025 Aug 28 12:00:00 AM"
"Ley de Espectáculos Públicos","11,001","Bogotá, D.C.","Bogotá, D. C.","80,000,000","A TRAVÉS DE LA VENTANA","Decreto 475","Decreto 475","2025 Aug 28 12:00:00 AM"
"Ley de Espectáculos Públicos","11,001","Bogotá, D.C.","Bogotá, D. C.","80,000,000","AFROCULTURA QUÉDATE EN CASA","Decreto 475","Decreto 475","2025 Aug 28 12:00:00 AM"
"Ley de Espectáculos Públicos","11,001","Bogotá, D.C.","Bogotá, D. C.","80,000,000","KAIZEN O SALIR DEL FANGO","Decreto 475","Decreto 475","2025 Aug 28 12:00:00 AM"
"Ley de Espectáculos Públicos","11,001","Bogotá, D.C.","Bogotá, D. C.","80,000,000","RUGIDO LATINO 2.0 2.0","Decreto 475","Decreto 475","2025 Aug 28 12:00:00 AM"
"Ley de Espectáculos Públicos","11,001","Bogotá, D.C.","Bogotá, D. C.","80,000,000","VALIJA CULTURAL, SUSURRA LA CULTURA","Decreto 475","Decreto 475","2025 Aug 28 12:00:00 AM"
"Ley de Espectáculos Públicos","11,001","Bogotá, D.C.","Bogotá, D. C.","80,000,000","EL JUICIO DE ELSINOR","Decreto 475","Decreto 475","2025 Aug 28 12:00:00 AM"
"Ley de Espectáculos Públicos","11,001","Bogotá, D.C.","Bogotá, D. C.","80,000,000","CANTO Y JUEGO A RITMO DE MARIMBA","Decreto 475","Decreto 475","2025 Aug 28 12:00:00 AM"
"Ley de Espectáculos Públicos","11,001","Bogotá, D.C.","Bogotá, D. C.","80,000,000","CARTOGRAFÍA LAS 7 MARAVILLAS DEL CIRCO EL ORIGEN DE LA TÉCNICA","Decreto 475","Decreto 475","2025 Aug 28 12:00:00 AM"
"Ley de Espectáculos Públicos","11,001","Bogotá, D.C.","Bogotá, D. C.","80,000,000","_Obra de teatro “Don Fecundo”","Decreto 475","Decreto 475","2025 Aug 28 12:00:00 AM"
"Ley de Espectáculos Públicos","11,001","Bogotá, D.C.","Bogotá, D. C.","80,000,000","VENTANAS DE CUARENTENA","Decreto 475","Decreto 475","2025 Aug 28 12:00:00 AM"
"Ley de Espectáculos Públicos","11,001","Bogotá, D.C.","Bogotá, D. C.","80,000,000","12 POLILLAS Y UN POCO DE NADA","Decreto 475","Decreto 475","2025 Aug 28 12:00:00 AM"
"Ley de Espectáculos Públicos","11,001","Bogotá, D.C.","Bogotá, D. C.","80,000,000","RENACE LA RISA POR CULPA DE LAS MARIONETAS","Decreto 475","Decreto 475","2025 Aug 28 12:00:00 AM"
"Ley de Espectáculos Públicos","11,001","Bogotá, D.C.","Bogotá, D. C.","80,000,000","LA HISTORIA DEL CONEJO EMBUSTERO","Decreto 475","Decreto 475","2025 Aug 28 12:00:00 AM"
"Ley de Espectáculos Públicos","11,001","Bogotá, D.C.","Bogotá, D. C.","80,000,000","Espectros: una cartografía de la peste","Decreto 475","Decreto 475","2025 Aug 28 12:00:00 AM"
"Ley de Espectáculos Públicos","11,001","Bogotá, D.C.","Bogotá, D. C.","80,000,000","“YO SOY MI PROPIA MUSA”. Recorriendo las pinceladas Femeninas del Arte Latinoamericano","Decreto 475","Decreto 475","2025 Aug 28 12:00:00 AM"
"Ley de Espectáculos Públicos","11,001","Bogotá, D.C.","Bogotá, D. C.","80,000,000","PANDEMIC LARVA","Decreto 475","Decreto 475","2025 Aug 28 12:00:00 AM"
"Ley de Espectáculos Públicos","11,001","Bogotá, D.C.","Bogotá, D. C.","80,000,000","GASPAR EL SEÑOR DE LAS NUBES","Decreto 475","Decreto 475","2025 Aug 28 12:00:00 AM"
"Ley de Espectáculos Públicos","11,001","Bogotá, D.C.","Bogotá, D. C.","80,000,000","LOS DESEOS DE LISISTRATA","Decreto 475","Decreto 475","2025 Aug 28 12:00:00 AM"
"Ley de Espectáculos Públicos","11,001","Bogotá, D.C.","Bogotá, D. C.","80,000,000","Las 7 Maravillas del circo, el origen de la técnica","Decreto 475","Decreto 475","2025 Aug 28 12:00:00 AM"
"Ley de Espectáculos Públicos","11,001","Bogotá, D.C.","Bogotá, D. C.","80,000,000","LA ESPIRAL : PAISAJE DRAMATÚRGICO","Decreto 475","Decreto 475","2025 Aug 28 12:00:00 AM"
"Ley de Espectáculos Públicos","11,001","Bogotá, D.C.","Bogotá, D. C.","80,000,000","ECLECTICA SONIDOS BOGOTANOS  II FESTIVAL DE MUSICA ONLINE - AGRICULTURA DIGITAL","Decreto 475","Decreto 475","2025 Aug 28 12:00:00 AM"
"Ley de Espectáculos Públicos","11,001","Bogotá, D.C.","Bogotá, D. C.","80,000,000","ENCUENTROS INESPERADOS","Decreto 475","Decreto 475","2025 Aug 28 12:00:00 AM"
"Ley de Espectáculos Públicos","11,001","Bogotá, D.C.","Bogotá, D. C.","80,000,000","Con la casa vacia","Decreto 475","Decreto 475","2025 Aug 28 12:00:00 AM"
"Ley de Espectáculos Públicos","11,001","Bogotá, D.C.","Bogotá, D. C.","80,000,000","¡Que bailen los que están de fiesta!","Decreto 475","Decreto 475","2025 Aug 28 12:00:00 AM"
"Ley de Espectáculos Públicos","11,001","Bogotá, D.C.","Bogotá, D. C.","80,000,000","Detritus: retrato de las relaciones líquidas contemporáneas.","Decreto 475","Decreto 475","2025 Aug 28 12:00:00 AM"
"Ley de Espectáculos Públicos","11,001","Bogotá, D.C.","Bogotá, D. C.","80,000,000","8 M - 8 MUJERES EN PANDEMIA","Decreto 475","Decreto 475","2025 Aug 28 12:00:00 AM"
"Ley de Espectáculos Públicos","11,001","Bogotá, D.C.","Bogotá, D. C.","80,000,000","UN MUNDO IMAGINADO","Decreto 475","Decreto 475","2025 Aug 28 12:00:00 AM"
"Ley de Espectáculos Públicos","11,001","Bogotá, D.C.","Bogotá, D. C.","80,000,000","OBRA TEATRAL Y PEDAGÓGICA NO QUIERO CRECER : LA PLENITUD COMO ELECCIÓN DE VIDA","Decreto 475","Decreto 475","2025 Aug 28 12:00:00 AM"
"Ley de Espectáculos Públicos","11,001","Bogotá, D.C.","Bogotá, D. C.","80,000,000","MUJER & JOROPO","Decreto 475","Decreto 475","2025 Aug 28 12:00:00 AM"
"Ley de Espectáculos Públicos","11,001","Bogotá, D.C.","Bogotá, D. C.","80,000,000","DÉJATE VER (Creación dramaturgica para producción de lecturas dramáticas)","Decreto 475","Decreto 475","2025 Aug 28 12:00:00 AM"
"Ley de Espectáculos Públicos","11,001","Bogotá, D.C.","Bogotá, D. C.","50,000,000","Festival Distrito Afro Vol.2","Decreto 475","Decreto 475","2025 Aug 28 12:00:00 AM"
"Ley de Espectáculos Públicos","11,001","Bogotá, D.C.","Bogotá, D. C.","50,000,000","DURBAAN “EL NACIMIENTO DEL TAMBOR”","Decreto 475","Decreto 475","2025 Aug 28 12:00:00 AM"
"Ley de Espectáculos Públicos","11,001","Bogotá, D.C.","Bogotá, D. C.","50,000,000","FERIA DE LA  RURALIDAD Y TRADICIÓN CAMPESINA","Decreto 475","Decreto 475","2025 Aug 28 12:00:00 AM"
"Ley de Espectáculos Públicos","11,001","Bogotá, D.C.","Bogotá, D. C.","50,000,000","MULTIVERSO ALTERNATIVO","Decreto 475","Decreto 475","2025 Aug 28 12:00:00 AM"
"Ley de Espectáculos Públicos","11,001","Bogotá, D.C.","Bogotá, D. C.","50,000,000","FORMACIÓN TEÓRICA Y PRÁCTICA SOBRE LA CREACIÓN COLECTIVA","Decreto 475","Decreto 475","2025 Aug 28 12:00:00 AM"
"Ley de Espectáculos Públicos","11,001","Bogotá, D.C.","Bogotá, D. C.","50,000,000","Biblioteca de personas","Decreto 475","Decreto 475","2025 Aug 28 12:00:00 AM"
